"DataInformacao","Fonte","Volume","VolumePercentual"
"12/02/2012","ANA","360.88",87.7
"13/02/2012","ANA","360.52",87.6
"13/02/2012","ANA","360.52",87.6
"14/02/2012","ANA","360.17",87.5
"14/02/2012","ANA","360.17",87.5
"15/02/2012","ANA","359.82",87.4
"15/02/2012","ANA","359.82",87.4
"16/02/2012","ANA","359.46",87.3
"16/02/2012","ANA","359.46",87.3
"17/02/2012","ANA","359.11",87.2
"17/02/2012","ANA","359.11",87.2
"18/02/2012","ANA","359.11",87.2
"18/02/2012","ANA","359.11",87.2
"19/02/2012","ANA","359.82",87.4
"19/02/2012","ANA","359.82",87.4
"20/02/2012","ANA","363.00",88.2
"20/02/2012","ANA","363.00",88.2
"21/02/2012","ANA","363.35",88.3
"21/02/2012","ANA","363.35",88.3
"22/02/2012","ANA","363.35",88.3
"22/02/2012","ANA","363.35",88.3
"23/02/2012","ANA","363.00",88.2
"23/02/2012","ANA","363.00",88.2
"24/02/2012","ANA","362.65",88.1
"24/02/2012","ANA","362.65",88.1
"25/02/2012","ANA","362.29",88
"25/02/2012","ANA","362.29",88
"26/02/2012","ANA","361.94",87.9
"26/02/2012","ANA","361.94",87.9
"27/02/2012","ANA","361.59",87.8
"27/02/2012","ANA","361.59",87.8
"28/02/2012","ANA","361.23",87.7
"28/02/2012","ANA","361.23",87.7
"29/02/2012","ANA","360.88",87.7
"29/02/2012","ANA","360.88",87.7
"01/03/2012","ANA","360.52",87.6
"01/03/2012","ANA","360.52",87.6
"02/03/2012","ANA","359.82",87.4
"02/03/2012","ANA","359.82",87.4
"03/03/2012","ANA","359.11",87.2
"03/03/2012","ANA","359.11",87.2
"04/03/2012","ANA","358.76",87.1
"04/03/2012","ANA","358.76",87.1
"05/03/2012","ANA","358.05",87
"05/03/2012","ANA","358.05",87
"06/03/2012","ANA","357.70",86.9
"06/03/2012","ANA","357.70",86.9
"07/03/2012","ANA","357.34",86.8
"07/03/2012","ANA","357.34",86.8
"08/03/2012","ANA","356.99",86.7
"08/03/2012","ANA","356.99",86.7
"09/03/2012","ANA","356.64",86.6
"09/03/2012","ANA","356.64",86.6
"10/03/2012","ANA","355.93",86.5
"10/03/2012","ANA","355.93",86.5
"11/03/2012","ANA","355.58",86.4
"11/03/2012","ANA","355.58",86.4
"12/03/2012","ANA","355.22",86.3
"12/03/2012","ANA","355.22",86.3
"13/03/2012","ANA","354.52",86.1
"13/03/2012","ANA","354.52",86.1
"14/03/2012","ANA","354.16",86
"14/03/2012","ANA","354.16",86
"15/03/2012","ANA","353.81",85.9
"15/03/2012","ANA","353.81",85.9
"16/03/2012","ANA","353.45",85.8
"16/03/2012","ANA","353.45",85.8
"17/03/2012","ANA","352.75",85.7
"17/03/2012","ANA","352.75",85.7
"18/03/2012","ANA","352.04",85.5
"18/03/2012","ANA","352.04",85.5
"19/03/2012","ANA","351.69",85.4
"19/03/2012","ANA","351.69",85.4
"20/03/2012","ANA","351.33",85.3
"20/03/2012","ANA","351.33",85.3
"21/03/2012","ANA","350.63",85.2
"21/03/2012","ANA","350.63",85.2
"22/03/2012","ANA","350.27",85.1
"22/03/2012","ANA","350.27",85.1
"23/03/2012","ANA","349.57",84.9
"23/03/2012","ANA","349.57",84.9
"24/03/2012","ANA","349.21",84.8
"24/03/2012","ANA","349.21",84.8
"25/03/2012","ANA","348.51",84.6
"25/03/2012","ANA","348.51",84.6
"26/03/2012","ANA","348.51",84.6
"26/03/2012","ANA","348.51",84.6
"27/03/2012","ANA","347.80",84.5
"27/03/2012","ANA","347.80",84.5
"28/03/2012","ANA","347.45",84.4
"28/03/2012","ANA","347.45",84.4
"29/03/2012","ANA","347.09",84.3
"29/03/2012","ANA","347.09",84.3
"30/03/2012","ANA","346.38",84.1
"30/03/2012","ANA","346.38",84.1
"31/03/2012","ANA","346.03",84
"31/03/2012","ANA","346.03",84
"01/04/2012","ANA","345.68",84
"01/04/2012","ANA","345.68",84
"02/04/2012","ANA","345.32",83.9
"02/04/2012","ANA","345.32",83.9
"03/04/2012","ANA","344.62",83.7
"03/04/2012","ANA","344.62",83.7
"04/04/2012","ANA","344.26",83.6
"04/04/2012","ANA","344.26",83.6
"05/04/2012","ANA","343.91",83.5
"05/04/2012","ANA","343.91",83.5
"06/04/2012","ANA","343.56",83.4
"06/04/2012","ANA","343.56",83.4
"07/04/2012","ANA","343.20",83.4
"07/04/2012","ANA","343.20",83.4
"08/04/2012","ANA","342.85",83.3
"08/04/2012","ANA","342.85",83.3
"09/04/2012","ANA","342.50",83.2
"09/04/2012","ANA","342.50",83.2
"10/04/2012","ANA","341.82",83
"10/04/2012","ANA","341.82",83
"11/04/2012","ANA","341.48",82.9
"11/04/2012","ANA","341.48",82.9
"12/04/2012","ANA","340.80",82.8
"12/04/2012","ANA","340.80",82.8
"13/04/2012","ANA","340.46",82.7
"13/04/2012","ANA","340.46",82.7
"14/04/2012","ANA","340.12",82.6
"14/04/2012","ANA","340.12",82.6
"15/04/2012","ANA","339.78",82.5
"15/04/2012","ANA","339.78",82.5
"16/04/2012","ANA","339.44",82.4
"16/04/2012","ANA","339.44",82.4
"17/04/2012","ANA","339.10",82.4
"17/04/2012","ANA","339.10",82.4
"18/04/2012","ANA","338.75",82.3
"18/04/2012","ANA","338.75",82.3
"19/04/2012","ANA","338.41",82.2
"19/04/2012","ANA","338.41",82.2
"20/04/2012","ANA","338.07",82.1
"20/04/2012","ANA","338.07",82.1
"21/04/2012","ANA","337.73",82
"21/04/2012","ANA","337.73",82
"22/04/2012","ANA","337.39",82
"22/04/2012","ANA","337.39",82
"23/04/2012","ANA","337.05",81.9
"23/04/2012","ANA","337.05",81.9
"24/04/2012","ANA","336.37",81.7
"24/04/2012","ANA","336.37",81.7
"25/04/2012","ANA","336.03",81.6
"25/04/2012","ANA","336.03",81.6
"26/04/2012","ANA","335.69",81.5
"26/04/2012","ANA","335.69",81.5
"27/04/2012","ANA","335.35",81.5
"27/04/2012","ANA","335.35",81.5
"28/04/2012","ANA","335.01",81.4
"28/04/2012","ANA","335.01",81.4
"29/04/2012","ANA","334.67",81.3
"29/04/2012","ANA","334.67",81.3
"30/04/2012","ANA","333.99",81.1
"30/04/2012","ANA","333.99",81.1
"01/05/2012","ANA","333.65",81
"01/05/2012","ANA","333.65",81
"02/05/2012","ANA","333.31",81
"02/05/2012","ANA","333.31",81
"03/05/2012","ANA","332.97",80.9
"03/05/2012","ANA","332.97",80.9
"04/05/2012","ANA","332.63",80.8
"04/05/2012","ANA","332.63",80.8
"05/05/2012","ANA","332.29",80.7
"05/05/2012","ANA","332.29",80.7
"06/05/2012","ANA","331.95",80.6
"06/05/2012","ANA","331.95",80.6
"07/05/2012","ANA","331.61",80.6
"07/05/2012","ANA","331.61",80.6
"08/05/2012","ANA","331.27",80.5
"08/05/2012","ANA","331.27",80.5
"09/05/2012","ANA","330.93",80.4
"09/05/2012","ANA","330.93",80.4
"10/05/2012","ANA","330.25",80.2
"10/05/2012","ANA","330.25",80.2
"11/05/2012","ANA","329.91",80.1
"11/05/2012","ANA","329.91",80.1
"12/05/2012","ANA","329.57",80
"12/05/2012","ANA","329.57",80
"13/05/2012","ANA","329.23",80
"13/05/2012","ANA","329.23",80
"14/05/2012","ANA","328.89",79.9
"14/05/2012","ANA","328.89",79.9
"15/05/2012","ANA","328.55",79.8
"15/05/2012","ANA","328.55",79.8
"16/05/2012","ANA","328.21",79.7
"16/05/2012","ANA","328.21",79.7
"17/05/2012","ANA","327.87",79.6
"17/05/2012","ANA","327.87",79.6
"18/05/2012","ANA","327.53",79.6
"18/05/2012","ANA","327.53",79.6
"19/05/2012","ANA","327.19",79.5
"19/05/2012","ANA","327.19",79.5
"20/05/2012","ANA","326.85",79.4
"20/05/2012","ANA","326.85",79.4
"21/05/2012","ANA","326.51",79.3
"21/05/2012","ANA","326.51",79.3
"22/05/2012","ANA","326.17",79.2
"22/05/2012","ANA","326.17",79.2
"23/05/2012","ANA","326.17",79.2
"23/05/2012","ANA","326.17",79.2
"24/05/2012","ANA","325.83",79.1
"24/05/2012","ANA","325.83",79.1
"25/05/2012","ANA","325.49",79.1
"25/05/2012","ANA","325.49",79.1
"26/05/2012","ANA","325.15",79
"26/05/2012","ANA","325.15",79
"27/05/2012","ANA","324.81",78.9
"27/05/2012","ANA","324.81",78.9
"28/05/2012","ANA","324.81",78.9
"28/05/2012","ANA","324.81",78.9
"29/05/2012","ANA","324.47",78.8
"29/05/2012","ANA","324.47",78.8
"30/05/2012","ANA","324.47",78.8
"30/05/2012","ANA","324.47",78.8
"31/05/2012","ANA","324.47",78.8
"31/05/2012","ANA","324.47",78.8
"01/06/2012","ANA","324.13",78.7
"01/06/2012","ANA","324.13",78.7
"02/06/2012","ANA","323.79",78.6
"02/06/2012","ANA","323.79",78.6
"03/06/2012","ANA","323.45",78.6
"03/06/2012","ANA","323.45",78.6
"04/06/2012","ANA","323.11",78.5
"04/06/2012","ANA","323.11",78.5
"05/06/2012","ANA","323.11",78.5
"05/06/2012","ANA","323.11",78.5
"06/06/2012","ANA","322.77",78.4
"06/06/2012","ANA","322.77",78.4
"07/06/2012","ANA","322.43",78.3
"07/06/2012","ANA","322.43",78.3
"08/06/2012","ANA","322.09",78.2
"08/06/2012","ANA","322.09",78.2
"09/06/2012","ANA","321.75",78.2
"09/06/2012","ANA","321.75",78.2
"10/06/2012","ANA","321.41",78.1
"10/06/2012","ANA","321.41",78.1
"11/06/2012","ANA","321.07",78
"11/06/2012","ANA","321.07",78
"12/06/2012","ANA","320.73",77.9
"12/06/2012","ANA","320.73",77.9
"13/06/2012","ANA","320.39",77.8
"13/06/2012","ANA","320.39",77.8
"14/06/2012","ANA","320.05",77.7
"14/06/2012","ANA","320.05",77.7
"15/06/2012","ANA","319.71",77.7
"15/06/2012","ANA","319.71",77.7
"16/06/2012","ANA","319.37",77.6
"16/06/2012","ANA","319.37",77.6
"17/06/2012","ANA","319.03",77.5
"17/06/2012","ANA","319.03",77.5
"18/06/2012","ANA","318.69",77.4
"18/06/2012","ANA","318.69",77.4
"19/06/2012","ANA","318.35",77.3
"19/06/2012","ANA","318.35",77.3
"20/06/2012","ANA","318.35",77.3
"20/06/2012","ANA","318.35",77.3
"21/06/2012","ANA","318.01",77.2
"21/06/2012","ANA","318.01",77.2
"22/06/2012","ANA","318.01",77.2
"22/06/2012","ANA","318.01",77.2
"23/06/2012","ANA","317.67",77.2
"23/06/2012","ANA","317.67",77.2
"24/06/2012","ANA","317.67",77.2
"24/06/2012","ANA","317.67",77.2
"25/06/2012","ANA","317.67",77.2
"25/06/2012","ANA","317.67",77.2
"26/06/2012","ANA","317.33",77.1
"26/06/2012","ANA","317.33",77.1
"27/06/2012","ANA","317.33",77.1
"27/06/2012","ANA","317.33",77.1
"28/06/2012","ANA","316.99",77
"28/06/2012","ANA","316.99",77
"29/06/2012","ANA","316.99",77
"29/06/2012","ANA","316.99",77
"30/06/2012","ANA","316.65",76.9
"30/06/2012","ANA","316.65",76.9
"01/07/2012","ANA","316.65",76.9
"01/07/2012","ANA","316.65",76.9
"02/07/2012","ANA","316.31",76.8
"02/07/2012","ANA","316.31",76.8
"03/07/2012","ANA","316.31",76.8
"03/07/2012","ANA","316.31",76.8
"04/07/2012","ANA","315.97",76.8
"04/07/2012","ANA","315.97",76.8
"05/07/2012","ANA","315.63",76.7
"05/07/2012","ANA","315.63",76.7
"06/07/2012","ANA","315.29",76.6
"06/07/2012","ANA","315.29",76.6
"07/07/2012","ANA","314.95",76.5
"07/07/2012","ANA","314.95",76.5
"08/07/2012","ANA","314.95",76.5
"08/07/2012","ANA","314.95",76.5
"09/07/2012","ANA","314.61",76.4
"09/07/2012","ANA","314.61",76.4
"10/07/2012","ANA","314.27",76.3
"10/07/2012","ANA","314.27",76.3
"11/07/2012","ANA","314.27",76.3
"11/07/2012","ANA","314.27",76.3
"12/07/2012","ANA","313.93",76.2
"12/07/2012","ANA","313.93",76.2
"13/07/2012","ANA","313.93",76.2
"13/07/2012","ANA","313.93",76.2
"14/07/2012","ANA","313.93",76.2
"14/07/2012","ANA","313.93",76.2
"15/07/2012","ANA","313.93",76.2
"15/07/2012","ANA","313.93",76.2
"16/07/2012","ANA","313.59",76.2
"16/07/2012","ANA","313.59",76.2
"17/07/2012","ANA","313.25",76.1
"17/07/2012","ANA","313.25",76.1
"18/07/2012","ANA","313.25",76.1
"18/07/2012","ANA","313.25",76.1
"19/07/2012","ANA","312.91",76
"19/07/2012","ANA","312.91",76
"20/07/2012","ANA","312.57",75.9
"20/07/2012","ANA","312.57",75.9
"21/07/2012","ANA","312.23",75.8
"21/07/2012","ANA","312.23",75.8
"22/07/2012","ANA","311.89",75.8
"22/07/2012","ANA","311.89",75.8
"23/07/2012","ANA","311.55",75.7
"23/07/2012","ANA","311.55",75.7
"24/07/2012","ANA","311.55",75.7
"24/07/2012","ANA","311.55",75.7
"25/07/2012","ANA","311.21",75.6
"25/07/2012","ANA","311.21",75.6
"26/07/2012","ANA","310.53",75.4
"26/07/2012","ANA","310.53",75.4
"27/07/2012","ANA","310.19",75.3
"27/07/2012","ANA","310.19",75.3
"28/07/2012","ANA","309.85",75.3
"28/07/2012","ANA","309.85",75.3
"29/07/2012","ANA","309.51",75.2
"29/07/2012","ANA","309.51",75.2
"30/07/2012","ANA","309.17",75.1
"30/07/2012","ANA","309.17",75.1
"31/07/2012","ANA","308.83",75
"31/07/2012","ANA","308.83",75
"01/08/2012","ANA","308.83",75
"01/08/2012","ANA","308.83",75
"02/08/2012","ANA","308.49",74.9
"02/08/2012","ANA","308.49",74.9
"03/08/2012","ANA","308.16",74.8
"03/08/2012","ANA","308.16",74.8
"04/08/2012","ANA","307.52",74.7
"04/08/2012","ANA","307.52",74.7
"05/08/2012","ANA","307.19",74.6
"05/08/2012","ANA","307.19",74.6
"06/08/2012","ANA","306.87",74.5
"06/08/2012","ANA","306.87",74.5
"07/08/2012","ANA","306.87",74.5
"07/08/2012","ANA","306.87",74.5
"08/08/2012","ANA","306.55",74.5
"08/08/2012","ANA","306.55",74.5
"09/08/2012","ANA","306.22",74.4
"09/08/2012","ANA","306.22",74.4
"10/08/2012","ANA","305.90",74.3
"10/08/2012","ANA","305.90",74.3
"11/08/2012","ANA","305.57",74.2
"11/08/2012","ANA","305.57",74.2
"12/08/2012","ANA","304.93",74.1
"12/08/2012","ANA","304.93",74.1
"13/08/2012","ANA","304.60",74
"13/08/2012","ANA","304.60",74
"14/08/2012","ANA","304.28",73.9
"14/08/2012","ANA","304.28",73.9
"15/08/2012","ANA","303.96",73.8
"15/08/2012","ANA","303.96",73.8
"16/08/2012","ANA","303.63",73.8
"16/08/2012","ANA","303.63",73.8
"17/08/2012","ANA","303.31",73.7
"17/08/2012","ANA","303.31",73.7
"18/08/2012","ANA","303.31",73.7
"18/08/2012","ANA","303.31",73.7
"19/08/2012","ANA","302.99",73.6
"19/08/2012","ANA","302.99",73.6
"20/08/2012","ANA","302.66",73.5
"20/08/2012","ANA","302.66",73.5
"21/08/2012","ANA","302.34",73.4
"21/08/2012","ANA","302.34",73.4
"22/08/2012","ANA","302.02",73.4
"22/08/2012","ANA","302.02",73.4
"23/08/2012","ANA","301.37",73.2
"23/08/2012","ANA","301.37",73.2
"24/08/2012","ANA","301.04",73.1
"24/08/2012","ANA","301.04",73.1
"25/08/2012","ANA","300.72",73
"25/08/2012","ANA","300.72",73
"26/08/2012","ANA","300.72",73
"26/08/2012","ANA","300.72",73
"27/08/2012","ANA","300.40",73
"27/08/2012","ANA","300.40",73
"28/08/2012","ANA","300.07",72.9
"28/08/2012","ANA","300.07",72.9
"29/08/2012","ANA","299.75",72.8
"29/08/2012","ANA","299.75",72.8
"30/08/2012","ANA","299.43",72.7
"30/08/2012","ANA","299.43",72.7
"31/08/2012","ANA","299.10",72.6
"31/08/2012","ANA","299.10",72.6
"01/09/2012","ANA","298.78",72.6
"01/09/2012","ANA","298.78",72.6
"02/09/2012","ANA","298.46",72.5
"02/09/2012","ANA","298.46",72.5
"03/09/2012","ANA","297.81",72.3
"03/09/2012","ANA","297.81",72.3
"04/09/2012","ANA","297.49",72.3
"04/09/2012","ANA","297.49",72.3
"05/09/2012","ANA","297.49",72.3
"05/09/2012","ANA","297.49",72.3
"06/09/2012","ANA","297.16",72.2
"06/09/2012","ANA","297.16",72.2
"07/09/2012","ANA","296.84",72.1
"07/09/2012","ANA","296.84",72.1
"08/09/2012","ANA","296.52",72
"08/09/2012","ANA","296.52",72
"09/09/2012","ANA","296.19",72
"09/09/2012","ANA","296.19",72
"10/09/2012","ANA","295.87",71.9
"10/09/2012","ANA","295.87",71.9
"11/09/2012","ANA","295.54",71.8
"11/09/2012","ANA","295.54",71.8
"12/09/2012","ANA","295.22",71.7
"12/09/2012","ANA","295.22",71.7
"13/09/2012","ANA","294.90",71.6
"13/09/2012","ANA","294.90",71.6
"14/09/2012","ANA","294.25",71.5
"14/09/2012","ANA","294.25",71.5
"15/09/2012","ANA","293.93",71.4
"15/09/2012","ANA","293.93",71.4
"16/09/2012","ANA","293.60",71.3
"16/09/2012","ANA","293.60",71.3
"17/09/2012","ANA","293.28",71.2
"17/09/2012","ANA","293.28",71.2
"18/09/2012","ANA","292.96",71.2
"18/09/2012","ANA","292.96",71.2
"19/09/2012","ANA","292.63",71.1
"19/09/2012","ANA","292.63",71.1
"20/09/2012","ANA","292.31",71
"20/09/2012","ANA","292.31",71
"21/09/2012","ANA","291.99",70.9
"21/09/2012","ANA","291.99",70.9
"22/09/2012","ANA","291.66",70.8
"22/09/2012","ANA","291.66",70.8
"23/09/2012","ANA","291.01",70.7
"23/09/2012","ANA","291.01",70.7
"24/09/2012","ANA","290.69",70.6
"24/09/2012","ANA","290.69",70.6
"25/09/2012","ANA","290.37",70.5
"25/09/2012","ANA","290.37",70.5
"26/09/2012","ANA","290.04",70.4
"26/09/2012","ANA","290.04",70.4
"27/09/2012","ANA","289.72",70.4
"27/09/2012","ANA","289.72",70.4
"28/09/2012","ANA","289.40",70.3
"28/09/2012","ANA","289.40",70.3
"29/09/2012","ANA","289.07",70.2
"29/09/2012","ANA","289.07",70.2
"30/09/2012","ANA","288.75",70.1
"30/09/2012","ANA","288.75",70.1
"01/10/2012","ANA","288.10",70
"01/10/2012","ANA","288.10",70
"02/10/2012","ANA","287.78",69.9
"02/10/2012","ANA","287.78",69.9
"03/10/2012","ANA","287.46",69.8
"03/10/2012","ANA","287.46",69.8
"04/10/2012","ANA","287.13",69.7
"04/10/2012","ANA","287.13",69.7
"05/10/2012","ANA","286.81",69.7
"05/10/2012","ANA","286.81",69.7
"06/10/2012","ANA","286.49",69.6
"06/10/2012","ANA","286.49",69.6
"07/10/2012","ANA","285.84",69.4
"07/10/2012","ANA","285.84",69.4
"08/10/2012","ANA","285.51",69.4
"08/10/2012","ANA","285.51",69.4
"09/10/2012","ANA","285.19",69.3
"09/10/2012","ANA","285.19",69.3
"10/10/2012","ANA","284.54",69.1
"10/10/2012","ANA","284.54",69.1
"11/10/2012","ANA","284.22",69
"11/10/2012","ANA","284.22",69
"12/10/2012","ANA","283.90",69
"12/10/2012","ANA","283.90",69
"13/10/2012","ANA","283.57",68.9
"13/10/2012","ANA","283.57",68.9
"14/10/2012","ANA","283.25",68.8
"14/10/2012","ANA","283.25",68.8
"15/10/2012","ANA","282.93",68.7
"15/10/2012","ANA","282.93",68.7
"16/10/2012","ANA","282.60",68.6
"16/10/2012","ANA","282.60",68.6
"17/10/2012","ANA","282.28",68.6
"17/10/2012","ANA","282.28",68.6
"18/10/2012","ANA","281.63",68.4
"18/10/2012","ANA","281.63",68.4
"19/10/2012","ANA","281.31",68.3
"19/10/2012","ANA","281.31",68.3
"20/10/2012","ANA","280.98",68.2
"20/10/2012","ANA","280.98",68.2
"21/10/2012","ANA","280.66",68.2
"21/10/2012","ANA","280.66",68.2
"22/10/2012","ANA","280.01",68
"22/10/2012","ANA","280.01",68
"23/10/2012","ANA","279.69",67.9
"23/10/2012","ANA","279.69",67.9
"24/10/2012","ANA","279.37",67.9
"24/10/2012","ANA","279.37",67.9
"25/10/2012","ANA","279.04",67.8
"25/10/2012","ANA","279.04",67.8
"26/10/2012","ANA","278.72",67.7
"26/10/2012","ANA","278.72",67.7
"27/10/2012","ANA","278.40",67.6
"27/10/2012","ANA","278.40",67.6
"28/10/2012","ANA","278.07",67.5
"28/10/2012","ANA","278.07",67.5
"29/10/2012","ANA","277.75",67.5
"29/10/2012","ANA","277.75",67.5
"30/10/2012","ANA","277.43",67.4
"30/10/2012","ANA","277.43",67.4
"31/10/2012","ANA","276.78",67.2
"31/10/2012","ANA","276.78",67.2
"01/11/2012","ANA","276.13",67.1
"01/11/2012","ANA","276.13",67.1
"02/11/2012","ANA","275.52",66.9
"02/11/2012","ANA","275.52",66.9
"03/11/2012","ANA","275.22",66.8
"03/11/2012","ANA","275.22",66.8
"04/11/2012","ANA","274.92",66.8
"04/11/2012","ANA","274.92",66.8
"05/11/2012","ANA","274.31",66.6
"05/11/2012","ANA","274.31",66.6
"06/11/2012","ANA","273.70",66.5
"06/11/2012","ANA","273.70",66.5
"07/11/2012","ANA","272.79",66.3
"07/11/2012","ANA","272.79",66.3
"08/11/2012","ANA","272.49",66.2
"08/11/2012","ANA","272.49",66.2
"09/11/2012","ANA","271.88",66
"09/11/2012","ANA","271.88",66
"10/11/2012","ANA","271.58",66
"10/11/2012","ANA","271.58",66
"11/11/2012","ANA","271.28",65.9
"11/11/2012","ANA","271.28",65.9
"12/11/2012","ANA","270.67",65.8
"12/11/2012","ANA","270.67",65.8
"13/11/2012","ANA","270.37",65.7
"13/11/2012","ANA","270.37",65.7
"14/11/2012","ANA","270.06",65.6
"14/11/2012","ANA","270.06",65.6
"15/11/2012","ANA","269.46",65.4
"15/11/2012","ANA","269.46",65.4
"16/11/2012","ANA","269.15",65.4
"16/11/2012","ANA","269.15",65.4
"17/11/2012","ANA","268.85",65.3
"17/11/2012","ANA","268.85",65.3
"18/11/2012","ANA","268.24",65.2
"18/11/2012","ANA","268.24",65.2
"19/11/2012","ANA","267.94",65.1
"19/11/2012","ANA","267.94",65.1
"20/11/2012","ANA","267.64",65
"20/11/2012","ANA","267.64",65
"21/11/2012","ANA","267.33",64.9
"21/11/2012","ANA","267.33",64.9
"22/11/2012","ANA","267.03",64.9
"22/11/2012","ANA","267.03",64.9
"23/11/2012","ANA","266.73",64.8
"23/11/2012","ANA","266.73",64.8
"24/11/2012","ANA","266.42",64.7
"24/11/2012","ANA","266.42",64.7
"25/11/2012","ANA","266.12",64.6
"25/11/2012","ANA","266.12",64.6
"26/11/2012","ANA","265.82",64.6
"26/11/2012","ANA","265.82",64.6
"27/11/2012","ANA","265.21",64.4
"27/11/2012","ANA","265.21",64.4
"28/11/2012","ANA","264.60",64.3
"28/11/2012","ANA","264.60",64.3
"29/11/2012","ANA","264.30",64.2
"29/11/2012","ANA","264.30",64.2
"30/11/2012","ANA","263.69",64
"30/11/2012","ANA","263.69",64
"01/12/2012","ANA","263.39",64
"01/12/2012","ANA","263.39",64
"02/12/2012","ANA","263.09",63.9
"02/12/2012","ANA","263.09",63.9
"03/12/2012","ANA","262.78",63.8
"03/12/2012","ANA","262.78",63.8
"04/12/2012","ANA","262.18",63.7
"04/12/2012","ANA","262.18",63.7
"05/12/2012","ANA","261.87",63.6
"05/12/2012","ANA","261.87",63.6
"06/12/2012","ANA","261.57",63.5
"06/12/2012","ANA","261.57",63.5
"07/12/2012","ANA","261.27",63.5
"07/12/2012","ANA","261.27",63.5
"08/12/2012","ANA","260.66",63.3
"08/12/2012","ANA","260.66",63.3
"09/12/2012","ANA","260.36",63.2
"09/12/2012","ANA","260.36",63.2
"10/12/2012","ANA","260.05",63.2
"10/12/2012","ANA","260.05",63.2
"11/12/2012","ANA","259.75",63.1
"11/12/2012","ANA","259.75",63.1
"12/12/2012","ANA","259.14",63
"12/12/2012","ANA","259.14",63
"13/12/2012","ANA","258.84",62.9
"13/12/2012","ANA","258.84",62.9
"14/12/2012","ANA","258.54",62.8
"14/12/2012","ANA","258.54",62.8
"15/12/2012","ANA","257.93",62.6
"15/12/2012","ANA","257.93",62.6
"16/12/2012","ANA","257.63",62.6
"16/12/2012","ANA","257.63",62.6
"17/12/2012","ANA","257.32",62.5
"17/12/2012","ANA","257.32",62.5
"18/12/2012","ANA","257.02",62.4
"18/12/2012","ANA","257.02",62.4
"19/12/2012","ANA","256.72",62.4
"19/12/2012","ANA","256.72",62.4
"20/12/2012","ANA","256.11",62.2
"20/12/2012","ANA","256.11",62.2
"21/12/2012","ANA","255.81",62.1
"21/12/2012","ANA","255.81",62.1
"22/12/2012","ANA","255.50",62.1
"22/12/2012","ANA","255.50",62.1
"23/12/2012","ANA","255.20",62
"23/12/2012","ANA","255.20",62
"24/12/2012","ANA","254.59",61.8
"24/12/2012","ANA","254.59",61.8
"25/12/2012","ANA","254.29",61.8
"25/12/2012","ANA","254.29",61.8
"26/12/2012","ANA","253.99",61.7
"26/12/2012","ANA","253.99",61.7
"27/12/2012","ANA","253.38",61.6
"27/12/2012","ANA","253.38",61.6
"28/12/2012","ANA","253.08",61.5
"28/12/2012","ANA","253.08",61.5
"29/12/2012","ANA","252.77",61.4
"29/12/2012","ANA","252.77",61.4
"30/12/2012","ANA","252.17",61.2
"30/12/2012","ANA","252.17",61.2
"31/12/2012","ANA","251.86",61.2
"31/12/2012","ANA","251.86",61.2
"01/01/2013","ANA","251.56",61.1
"01/01/2013","ANA","251.56",61.1
"02/01/2013","ANA","251.26",61
"02/01/2013","ANA","251.26",61
"03/01/2013","ANA","250.65",60.9
"03/01/2013","ANA","250.65",60.9
"04/01/2013","ANA","250.35",60.8
"04/01/2013","ANA","250.35",60.8
"05/01/2013","ANA","250.04",60.7
"05/01/2013","ANA","250.04",60.7
"06/01/2013","ANA","249.44",60.6
"06/01/2013","ANA","249.44",60.6
"07/01/2013","ANA","249.13",60.5
"07/01/2013","ANA","249.13",60.5
"08/01/2013","ANA","248.53",60.4
"08/01/2013","ANA","248.53",60.4
"09/01/2013","ANA","248.22",60.3
"09/01/2013","ANA","248.22",60.3
"10/01/2013","ANA","247.92",60.2
"10/01/2013","ANA","247.92",60.2
"11/01/2013","ANA","247.62",60.2
"11/01/2013","ANA","247.62",60.2
"12/01/2013","ANA","247.31",60.1
"12/01/2013","ANA","247.31",60.1
"13/01/2013","ANA","247.01",60
"13/01/2013","ANA","247.01",60
"14/01/2013","ANA","246.71",59.9
"14/01/2013","ANA","246.71",59.9
"15/01/2013","ANA","246.40",59.8
"15/01/2013","ANA","246.40",59.8
"16/01/2013","ANA","245.80",59.7
"16/01/2013","ANA","245.80",59.7
"17/01/2013","ANA","245.52",59.6
"17/01/2013","ANA","245.52",59.6
"18/01/2013","ANA","244.96",59.5
"18/01/2013","ANA","244.96",59.5
"19/01/2013","ANA","244.68",59.4
"19/01/2013","ANA","244.68",59.4
"20/01/2013","ANA","244.39",59.4
"20/01/2013","ANA","244.39",59.4
"21/01/2013","ANA","244.11",59.3
"21/01/2013","ANA","244.11",59.3
"22/01/2013","ANA","243.83",59.2
"22/01/2013","ANA","243.83",59.2
"23/01/2013","ANA","243.55",59.2
"23/01/2013","ANA","243.55",59.2
"24/01/2013","ANA","242.99",59
"24/01/2013","ANA","242.99",59
"25/01/2013","ANA","242.43",58.9
"25/01/2013","ANA","242.43",58.9
"26/01/2013","ANA","242.15",58.8
"26/01/2013","ANA","242.15",58.8
"27/01/2013","ANA","241.87",58.8
"27/01/2013","ANA","241.87",58.8
"28/01/2013","ANA","241.31",58.6
"28/01/2013","ANA","241.31",58.6
"29/01/2013","ANA","241.03",58.6
"29/01/2013","ANA","241.03",58.6
"30/01/2013","ANA","240.47",58.4
